=== Crop Risk Tool - Gray leaf spot model ===,,,,,,,,,,,,,,
Generated: 2026-04-07 09:39:24.70215,,,,,,,,,,,,,,
Host: connect.doit.wisc.edu,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
=== Site list ===,,,,,,,,,,,,,,
id,name,lat,lng,grid_id,grid_lat,grid_lng,time_zone,date_min,date_max,time_min,time_max,days_expected,days_actual,days_missing
1,"Seymour, WI",44.5306,-88.4135,6/23/2025,21.5,20,15.019047619047619,9.24,0.9262631510232732,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,6/24/2025,18.2,16.4,15.157142857142857,9.653333333333332,0.9424364070207301,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,6/25/2025,14.4,11.3,15.209523809523809,9.893333333333333,0.9502843204449075,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,6/26/2025,14.3,13.5,15.404761904761905,10.293333333333333,0.9610040350036471,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,6/27/2025,16.3,14,15.552380952380952,10.61,0.9678892161153901,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,6/28/2025,15,14.1,15.576190476190476,10.803333333333333,0.9715670571169777,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,6/29/2025,19.5,17.9,15.895238095238096,11.156666666666666,0.9770300949381329,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,6/30/2025,18.6,13.7,16.228571428571428,11.58,0.9822682665699795,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,7/1/2025,16.2,14.4,16.414285714285715,12.066666666666666,0.9869466513685963,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,7/2/2025,17.6,14,16.652380952380952,12.33,0.9888901891427035,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,7/3/2025,17.2,11.6,16.833333333333332,12.333333333333334,0.9888398721865719,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,7/4/2025,18.4,12.2,17.185714285714287,12.56,0.9902351062680212,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,7/5/2025,22,20.8,17.676190476190477,13.056666666666667,0.9927923663917576,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,7/6/2025,16.6,14.2,17.88095238095238,13.233333333333333,0.9935241550771086,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,7/7/2025,12.3,10.4,17.85238095238095,13.353333333333333,0.9940159324986577,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,7/8/2025,15,13.3,17.66190476190476,13.58,0.9948718020775454,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,7/9/2025,17.2,15.9,17.61904761904762,13.826666666666666,0.9956387670945209,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,7/10/2025,14,13.9,17.533333333333335,13.933333333333334,0.9959441140558106,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,7/11/2025,16.9,15.5,17.604761904761904,14.11,0.9963750831589693,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,7/12/2025,18.2,15,17.395238095238096,14.373333333333333,0.9969700287330241,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,7/13/2025,15.2,14.3,16.885714285714286,14.616666666666667,0.9974628201706746,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,7/14/2025,17.3,15.9,16.685714285714287,14.816666666666666,0.9977894473212666,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,7/15/2025,20.8,18.3,16.80952380952381,15.073333333333334,0.9981214764329386,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,7/16/2025,13.6,12.8,16.771428571428572,15.11,0.9981684645922674,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,7/17/2025,12.9,10.5,16.704761904761906,14.936666666666667,0.9979543611916732,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,7/18/2025,10.1,9.8,16.409523809523808,14.71,0.99765448697071335,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,7/19/2025,17,16.5,16.504761904761907,14.83,0.9978232852099373,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,7/20/2025,14,12.1,16.242857142857144,14.726666666666667,0.997694174,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,7/21/2025,14.1,12.5,16.02857142857143,14.533333333333333,0.9974052696365279,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,7/22/2025,14.4,14.4,15.942857142857143,14.306666666666667,0.9970018788853218,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,7/23/2025,19.5,17.1,16.03333333333333,14.21,0.9967962711175228,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,7/24/2025,20.3,20.3,16.18095238095238,14.34,0.9970401967364082,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,7/25/2025,18.7,16.3,16.195238095238096,14.506666666666668,0.9973433669790419,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,7/26/2025,16.2,15.2,15.91904761904762,14.563333333333333,0.997465853,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,7/27/2025,19.6,19.6,16.061904761904763,14.75,0.9977442209716255,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,7/28/2025,21.8,18,16.514285714285712,14.88,0.9978923551816469,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,7/29/2025,21.3,18.2,16.814285714285713,14.89,0.997882546,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,7/30/2025,17.6,11,16.833333333333332,14.8,0.9977529893339235,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,7/31/2025,12.3,7.4,16.752380952380953,14.566666666666666,0.9973917489362154,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,8/1/2025,10.1,8.6,16.428571428571427,14.386666666666667,0.9971022726028561,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,8/2/2025,11.8,11.1,16.123809523809523,14.370000000000001,0.9971036434731653,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,8/3/2025,12.1,12.1,15.976190476190476,14.366666666666667,0.9971132350457504,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,8/4/2025,13.3,12.9,15.785714285714286,14.103333333333333,0.9965972700622941,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,8/5/2025,14.7,14.2,15.495238095238095,14.103333333333333,0.9966338056447439,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,8/6/2025,15.8,14.5,15.6,14.24,0.9969084673916189,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,8/7/2025,17.2,16.3,15.804761904761905,14.34,0.9970813070687273,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,8/8/2025,20.2,19.9,16.285714285714285,14.473333333333333,0.9972758792193593,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,8/9/2025,20,19.8,16.428571428571427,14.67,0.99759082,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,8/10/2025,19.6,19.6,16.695238095238096,14.806666666666667,0.9977741999439864,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,8/11/2025,19.6,18.3,16.95714285714286,14.916666666666666,0.9979079532395637,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,8/12/2025,18.5,16.9,17.152380952380952,15.003333333333334,0.9980084841883418,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,8/13/2025,15,13.6,16.93809523809524,14.926666666666668,0.9979230224977231,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,8/14/2025,16.8,15.3,16.771428571428572,14.826666666666666,0.9977967969864997,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,8/15/2025,19.1,15.9,16.79047619047619,14.93,0.997938885,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,8/16/2025,18.6,18.4,16.904761904761905,15.193333333333333,0.9982567258247103,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,8/17/2025,15.3,12.6,16.7,15.286666666666667,0.9983721484124202,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,8/18/2025,16.9,14.2,16.46666666666667,15.21,0.9983034694585502,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,8/19/2025,16.7,16.7,16.247619047619047,15.363333333333333,0.9984774245781283,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,8/20/2025,17.5,16.8,16.242857142857144,15.506666666666666,0.9986136033220807,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,8/21/2025,14.7,14.7,16.357142857142858,15.516666666666667,0.9986167456822728,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,8/22/2025,14.4,14.3,16.561904761904763,15.423333333333334,0.9985186404962487,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,8/23/2025,13.5,10.7,16.642857142857142,15.103333333333333,0.9981692659439644,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,8/24/2025,11.1,7.9,16.595238095238095,14.823333333333334,0.997806431,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,8/25/2025,8.8,5,16.38095238095238,14.483333333333333,0.9972839699651251,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,8/26/2025,7,4.8,16.014285714285716,13.99,0.9963054432242832,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,8/27/2025,7.6,6.9,15.623809523809523,13.62,0.9953674114963978,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,8/28/2025,11.8,8.5,15.366666666666667,13.296666666666667,0.9943381069543336,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,8/29/2025,6.4,6,14.70952380952381,13.13,0.9938425976969246,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,8/30/2025,7.5,7.1,14.114285714285714,13.12,0.9939377061647776,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,8/31/2025,8.2,7.8,13.571428571428571,13.093333333333334,0.9939546693974627,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,9/1/2025,9.7,9.2,13.1,13.03,0.9938099510643441,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,9/2/2025,11.3,10.9,12.757142857142858,12.99,0.9937272763373997,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,9/3/2025,7.1,5.9,12.380952380952381,12.756666666666666,0.9928026591843563,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,9/4/2025,4,3.7,11.771428571428572,12.406666666666666,0.9911711235120554,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,9/5/2025,8.5,2.9,11.266666666666667,12.02,0.9888712688047129,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,9/6/2025,8.3,3.2,10.776190476190477,11.583333333333334,0.9855143596182095,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,9/7/2025,4.6,4.5,10.266666666666666,11.07,0.9802294651124946,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,9/8/2025,4.7,4.2,9.685714285714285,10.55,0.973024749,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,9/9/2025,11.4,7.9,9.433333333333334,10.16,0.965778321,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,9/10/2025,13.8,12.2,9.257142857142858,9.956666666666667,0.9613498280138021,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,9/11/2025,11.8,11.8,9.119047619047619,9.786666666666667,0.9572157478848897,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,9/12/2025,10.2,10.2,8.919047619,9.673333333333334,0.9544038975508734,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,9/13/2025,15.9,15,9.033333333333333,9.663333333333334,0.9539317879931963,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,9/14/2025,13.9,13.9,9.166666666666666,9.596666666666666,0.9517513975011782,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,9/15/2025,13.7,13.3,9.4,9.426666666666666,0.9459437533071855,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,9/16/2025,13,12.4,9.685714285714285,9.42,0.9451710571003741,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,9/17/2025,15.3,13.8,10.052380952380952,9.406666666666666,0.9439993782566605,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,9/18/2025,17.5,16.4,10.323809523809524,9.3966666666666665,0.9431123498070473,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,9/19/2025,16.2,15.5,10.790476190476191,9.3533333333333335,0.9406093522067949,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,9/20/2025,16.3,15.1,11.209523809523809,9.366666666666667,0.9402219179322863,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,9/21/2025,16.5,16.5,11.604761904761904,9.44,0.9420596427042361,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,9/22/2025,16.1,15.6,11.90952380952381,9.6033333333333335,0.9470504031290257,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,9/23/2025,15.4,14.5,12.104761904761904,9.823333333333334,0.9534907908969157,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,9/24/2025,13.6,12.9,12.414285714285715,10.086666666666666,0.9601129523641779,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,9/25/2025,11.3,11.1,12.761904761904763,10.296666666666667,0.9646084976172175,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,9/26/2025,10.5,9.9,12.857142857142858,10.396666666666667,0.9666583946461059,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,9/27/2025,8.5,8.3,12.866666666666667,10.39,0.9665062205092139,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,9/28/2025,6.5,2.5,12.957142857142857,10.273333333333333,0.9638313685877101,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,9/29/2025,7.5,7.3,13.09047619047619,10.28,0.9638098884067767,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,9/30/2025,13.2,11.2,13.176190476190476,10.393333333333333,0.9662017571779566,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,10/1/2025,13.7,13.2,13.17142857142857,10.526666666666667,0.9689393847209419,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,10/2/2025,12.7,11.9,13.214285714285714,10.56,0.9695410602163108,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,10/3/2025,15.1,13.2,13.447619047619048,10.803333333333333,0.9736795562502748,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,10/4/2025,16.7,14.2,13.485714285714286,11.153333333333332,0.978917534,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,10/5/2025,18,11.9,13.68095238095238,11.453333333333333,0.982480144,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,10/6/2025,12.2,10,13.60952380952381,11.68,0.9848950540842994,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,10/7/2025,7.9,-0.7,13.366666666666667,11.506666666666666,0.9832639578428314,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,10/8/2025,1.7,-0.8,12.719047619047618,11.34,0.9818106589876316,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,10/9/2025,1.3,0.3,11.947619047619048,11.086666666666666,0.9792003739549531,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,10/10/2025,7.3,0.3,11.523809523809524,10.69,0.9736202107722904,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,10/11/2025,4.5,2.2,10.961904761904762,10.37,0.9683326217315164,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,10/12/2025,11.7,8.6,10.733333333333333,10.316666666666666,0.9675153619324772,High risk,,,,
1,"Seymour, WI",44.5306,-88.4135,10/13/2025,9.4,4.5,10.414285714285715,9.966666666666667,0.9599660965244561,High risk,,,,
